Game ID,Game Date,Home Team Recent 10 Win Rate,Away Team Recent 10 Win Rate,Home Team Recent 3 Months Win Rate,Away Team Recent 3 Months Win Rate
29900778,2000-02-24,1.0,0.7,0.875,0.5555555555555556
29900773,2000-02-24,0.7,0.6,0.8148148148148148,0.5185185185185185
29900775,2000-02-24,0.7,1.0,0.6296296296296297,0.9032258064516129
29900774,2000-02-24,1.0,0.6,0.92,0.84
29900779,2000-02-24,0.3,0.8,0.3076923076923077,0.8148148148148148
29900772,2000-02-24,0.5,0.4,0.44,0.5833333333333334
29900777,2000-02-24,0.7,0.8,0.5,0.7916666666666666
29900776,2000-02-24,0.6,0.6,0.48,0.5
29900788,2000-02-25,0.8,0.6,0.6923076923076923,0.7692307692307693
29900785,2000-02-25,0.2,0.6,0.5185185185185185,0.5833333333333334
29900782,2000-02-25,0.7,0.5,0.6296296296296297,0.52
29900781,2000-02-25,0.8,1.0,0.76,0.8461538461538461
29900780,2000-02-25,0.8,0.4,0.7777777777777778,0.56
29900787,2000-02-25,0.8,0.8,0.8518518518518519,0.7857142857142857
29900783,2000-02-25,0.7,0.7,0.6923076923076923,0.7692307692307693
29900784,2000-02-25,0.4,0.5,0.3076923076923077,0.5
29900786,2000-02-25,0.6,0.7,0.7241379310344828,0.5714285714285714
29900790,2000-02-26,0.5,0.7,0.4230769230769231,0.5
29900791,2000-02-26,1.0,0.7,0.9230769230769231,0.7777777777777778
29900792,2000-02-26,0.5,0.7,0.46153846153846156,0.76
29900793,2000-02-26,0.2,0.6,0.3333333333333333,0.7407407407407407
29900794,2000-02-26,0.3,0.7,0.2962962962962963,0.6071428571428571
29900789,2000-02-26,0.6,0.7,0.5714285714285714,0.68
29900799,2000-02-27,0.7,0.5,0.6428571428571429,0.4827586206896552
29900796,2000-02-27,0.7,0.5,0.6071428571428571,0.5769230769230769
29900795,2000-02-27,0.8,0.6,0.7857142857142857,0.56
29900801,2000-02-27,1.0,0.5,0.88,0.4782608695652174
29900798,2000-02-27,0.2,0.7,0.5,0.5862068965517241
